,image_id,domain,split,image_path,domain_name
980,n02391049_3084,B,train,trainB/n02391049_3084.jpg,Zebra
981,n02391049_7584,B,train,trainB/n02391049_7584.jpg,Zebra
982,n02391049_589,B,train,trainB/n02391049_589.jpg,Zebra
983,n02391049_7779,B,train,trainB/n02391049_7779.jpg,Zebra
984,n02391049_6467,B,train,trainB/n02391049_6467.jpg,Zebra
985,n02391049_3251,B,train,trainB/n02391049_3251.jpg,Zebra
986,n02391049_984,B,train,trainB/n02391049_984.jpg,Zebra
987,n02391049_3292,B,val,trainB/n02391049_3292.jpg,Zebra
988,n02391049_2826,B,val,trainB/n02391049_2826.jpg,Zebra
989,n02391049_3319,B,train,trainB/n02391049_3319.jpg,Zebra
990,n02391049_614,B,train,trainB/n02391049_614.jpg,Zebra
991,n02391049_166,B,train,trainB/n02391049_166.jpg,Zebra
992,n02391049_1532,B,train,trainB/n02391049_1532.jpg,Zebra
993,n02391049_2985,B,train,trainB/n02391049_2985.jpg,Zebra
994,n02391049_3443,B,train,trainB/n02391049_3443.jpg,Zebra
995,n02391049_628,B,val,trainB/n02391049_628.jpg,Zebra
996,n02391049_2749,B,train,trainB/n02391049_2749.jpg,Zebra
997,n02391049_1526,B,val,trainB/n02391049_1526.jpg,Zebra
998,n02391049_2946,B,val,trainB/n02391049_2946.jpg,Zebra
999,n02391049_2211,B,train,trainB/n02391049_2211.jpg,Zebra
1000,n02391049_4106,B,val,trainB/n02391049_4106.jpg,Zebra
1001,n02391049_1056,B,train,trainB/n02391049_1056.jpg,Zebra
1002,n02391049_2239,B,train,trainB/n02391049_2239.jpg,Zebra
1003,n02391049_358,B,train,trainB/n02391049_358.jpg,Zebra
1004,n02391049_1042,B,val,trainB/n02391049_1042.jpg,Zebra
1005,n02391049_9387,B,train,trainB/n02391049_9387.jpg,Zebra
1006,n02391049_3872,B,train,trainB/n02391049_3872.jpg,Zebra
1007,n02391049_3682,B,train,trainB/n02391049_3682.jpg,Zebra
1008,n02391049_1095,B,val,trainB/n02391049_1095.jpg,Zebra
1009,n02391049_6922,B,train,trainB/n02391049_6922.jpg,Zebra
1010,n02391049_5595,B,train,trainB/n02391049_5595.jpg,Zebra
1011,n02391049_7396,B,train,trainB/n02391049_7396.jpg,Zebra
1012,n02391049_2588,B,val,trainB/n02391049_2588.jpg,Zebra
1013,n02391049_1725,B,val,trainB/n02391049_1725.jpg,Zebra
1014,n02391049_3654,B,train,trainB/n02391049_3654.jpg,Zebra
1015,n02391049_1731,B,train,trainB/n02391049_1731.jpg,Zebra
1016,n02391049_7368,B,train,trainB/n02391049_7368.jpg,Zebra
1017,n02391049_403,B,train,trainB/n02391049_403.jpg,Zebra
1018,n02391049_2204,B,train,trainB/n02391049_2204.jpg,Zebra
1019,n02391049_826,B,train,trainB/n02391049_826.jpg,Zebra
1020,n02391049_5782,B,train,trainB/n02391049_5782.jpg,Zebra
1021,n02391049_1296,B,val,trainB/n02391049_1296.jpg,Zebra
1022,n02391049_2748,B,val,trainB/n02391049_2748.jpg,Zebra
1023,n02391049_3324,B,train,trainB/n02391049_3324.jpg,Zebra
1024,n02391049_5755,B,val,trainB/n02391049_5755.jpg,Zebra
1025,n02391049_629,B,train,trainB/n02391049_629.jpg,Zebra
1026,n02391049_2984,B,train,trainB/n02391049_2984.jpg,Zebra
1027,n02391049_601,B,train,trainB/n02391049_601.jpg,Zebra
1028,n02391049_6512,B,train,trainB/n02391049_6512.jpg,Zebra
1029,n02391049_167,B,train,trainB/n02391049_167.jpg,Zebra
1030,n02391049_173,B,train,trainB/n02391049_173.jpg,Zebra
1031,n02391049_9635,B,train,trainB/n02391049_9635.jpg,Zebra
1032,n02391049_3293,B,train,trainB/n02391049_3293.jpg,Zebra
1033,n02391049_8488,B,train,trainB/n02391049_8488.jpg,Zebra
1034,n02391049_10837,B,train,trainB/n02391049_10837.jpg,Zebra
1035,n02391049_985,B,val,trainB/n02391049_985.jpg,Zebra
1036,n02391049_4259,B,train,trainB/n02391049_4259.jpg,Zebra
1037,n02391049_3536,B,train,trainB/n02391049_3536.jpg,Zebra
1038,n02391049_2628,B,train,trainB/n02391049_2628.jpg,Zebra
1039,n02391049_1309,B,val,trainB/n02391049_1309.jpg,Zebra
1040,n02391049_775,B,train,trainB/n02391049_775.jpg,Zebra
1041,n02391049_2166,B,train,trainB/n02391049_2166.jpg,Zebra
1042,n02391049_4517,B,train,trainB/n02391049_4517.jpg,Zebra
1043,n02391049_9027,B,val,trainB/n02391049_9027.jpg,Zebra
1044,n02391049_4932,B,val,trainB/n02391049_4932.jpg,Zebra
1045,n02391049_3085,B,train,trainB/n02391049_3085.jpg,Zebra
1046,n02391049_3091,B,val,trainB/n02391049_3091.jpg,Zebra
1047,n02391049_46,B,train,trainB/n02391049_46.jpg,Zebra
1048,n02391049_4729,B,val,trainB/n02391049_4729.jpg,Zebra
1049,n02391049_3046,B,train,trainB/n02391049_3046.jpg,Zebra
1050,n02391049_9219,B,train,trainB/n02391049_9219.jpg,Zebra
1051,n02391049_2364,B,train,trainB/n02391049_2364.jpg,Zebra
1052,n02391049_6664,B,train,trainB/n02391049_6664.jpg,Zebra
1053,n02391049_2416,B,train,trainB/n02391049_2416.jpg,Zebra
1054,n02391049_85,B,train,trainB/n02391049_85.jpg,Zebra
1055,n02391049_1679,B,val,trainB/n02391049_1679.jpg,Zebra
1056,n02391049_9555,B,train,trainB/n02391049_9555.jpg,Zebra
1057,n02391049_2366,B,train,trainB/n02391049_2366.jpg,Zebra
1058,n02391049_87,B,train,trainB/n02391049_87.jpg,Zebra
1059,n02391049_2372,B,train,trainB/n02391049_2372.jpg,Zebra
1060,n02391049_1135,B,train,trainB/n02391049_1135.jpg,Zebra
1061,n02391049_3044,B,train,trainB/n02391049_3044.jpg,Zebra
1062,n02391049_7236,B,train,trainB/n02391049_7236.jpg,Zebra
1063,n02391049_1121,B,train,trainB/n02391049_1121.jpg,Zebra
1064,n02391049_3905,B,train,trainB/n02391049_3905.jpg,Zebra
1065,n02391049_8844,B,train,trainB/n02391049_8844.jpg,Zebra
1066,n02391049_3087,B,train,trainB/n02391049_3087.jpg,Zebra
1067,n02391049_8878,B,val,trainB/n02391049_8878.jpg,Zebra
1068,n02391049_2616,B,train,trainB/n02391049_2616.jpg,Zebra
1069,n02391049_1479,B,train,trainB/n02391049_1479.jpg,Zebra
1070,n02391049_3246,B,train,trainB/n02391049_3246.jpg,Zebra
1071,n02391049_5637,B,train,trainB/n02391049_5637.jpg,Zebra
1072,n02391049_1451,B,train,trainB/n02391049_1451.jpg,Zebra
1073,n02391049_993,B,train,trainB/n02391049_993.jpg,Zebra
1074,n02391049_2819,B,train,trainB/n02391049_2819.jpg,Zebra
1075,n02391049_978,B,train,trainB/n02391049_978.jpg,Zebra
1076,n02391049_2825,B,train,trainB/n02391049_2825.jpg,Zebra
1077,n02391049_788,B,val,trainB/n02391049_788.jpg,Zebra
1078,n02391049_944,B,train,trainB/n02391049_944.jpg,Zebra
1079,n02391049_7949,B,train,trainB/n02391049_7949.jpg,Zebra
1080,n02391049_9964,B,train,trainB/n02391049_9964.jpg,Zebra
1081,n02391049_2831,B,train,trainB/n02391049_2831.jpg,Zebra
1082,n02391049_3291,B,train,trainB/n02391049_3291.jpg,Zebra
1083,n02391049_165,B,val,trainB/n02391049_165.jpg,Zebra
1084,n02391049_2776,B,val,trainB/n02391049_2776.jpg,Zebra
1085,n02391049_603,B,train,trainB/n02391049_603.jpg,Zebra
1086,n02391049_4475,B,train,trainB/n02391049_4475.jpg,Zebra
1087,n02391049_171,B,val,trainB/n02391049_171.jpg,Zebra
1088,n02391049_9151,B,train,trainB/n02391049_9151.jpg,Zebra
1089,n02391049_1531,B,train,trainB/n02391049_1531.jpg,Zebra
1090,n02391049_3326,B,train,trainB/n02391049_3326.jpg,Zebra
1091,n02391049_2789,B,val,trainB/n02391049_2789.jpg,Zebra
1092,n02391049_2951,B,train,trainB/n02391049_2951.jpg,Zebra
1093,n02391049_9804,B,train,trainB/n02391049_9804.jpg,Zebra
1094,n02391049_824,B,train,trainB/n02391049_824.jpg,Zebra
1095,n02391049_9421,B,val,trainB/n02391049_9421.jpg,Zebra
1096,n02391049_6074,B,train,trainB/n02391049_6074.jpg,Zebra
1097,n02391049_8059,B,train,trainB/n02391049_8059.jpg,Zebra
1098,n02391049_4677,B,train,trainB/n02391049_4677.jpg,Zebra
1099,n02391049_7418,B,train,trainB/n02391049_7418.jpg,Zebra
1100,n02391049_415,B,train,trainB/n02391049_415.jpg,Zebra
1101,n02391049_6935,B,val,trainB/n02391049_6935.jpg,Zebra
1102,n02391049_1928,B,train,trainB/n02391049_1928.jpg,Zebra
1103,n02391049_3681,B,train,trainB/n02391049_3681.jpg,Zebra
1104,n02391049_1097,B,val,trainB/n02391049_1097.jpg,Zebra
1105,n02391049_4879,B,val,trainB/n02391049_4879.jpg,Zebra
1106,n02391049_1054,B,train,trainB/n02391049_1054.jpg,Zebra
1107,n02391049_428,B,train,trainB/n02391049_428.jpg,Zebra
1108,n02391049_2549,B,train,trainB/n02391049_2549.jpg,Zebra
1109,n02391049_3119,B,train,trainB/n02391049_3119.jpg,Zebra
1110,n02391049_1295,B,train,trainB/n02391049_1295.jpg,Zebra
1111,n02391049_5781,B,val,trainB/n02391049_5781.jpg,Zebra
1112,n02391049_2788,B,train,trainB/n02391049_2788.jpg,Zebra
1113,n02391049_9193,B,train,trainB/n02391049_9193.jpg,Zebra
1114,n02391049_1256,B,train,trainB/n02391049_1256.jpg,Zebra
1115,n02391049_4448,B,train,trainB/n02391049_4448.jpg,Zebra
1116,n02391049_1524,B,val,trainB/n02391049_1524.jpg,Zebra
1117,n02391049_8266,B,val,trainB/n02391049_8266.jpg,Zebra
1118,n02391049_3333,B,train,trainB/n02391049_3333.jpg,Zebra
1119,n02391049_4474,B,train,trainB/n02391049_4474.jpg,Zebra
1120,n02391049_2005,B,train,trainB/n02391049_2005.jpg,Zebra
1121,n02391049_7169,B,train,trainB/n02391049_7169.jpg,Zebra
1122,n02391049_164,B,train,trainB/n02391049_164.jpg,Zebra
1123,n02391049_602,B,train,trainB/n02391049_602.jpg,Zebra
1124,n02391049_6511,B,train,trainB/n02391049_6511.jpg,Zebra
1125,n02391049_9965,B,val,trainB/n02391049_9965.jpg,Zebra
1126,n02391049_789,B,train,trainB/n02391049_789.jpg,Zebra
1127,n02391049_2824,B,val,trainB/n02391049_2824.jpg,Zebra
1128,n02391049_10613,B,train,trainB/n02391049_10613.jpg,Zebra
1129,n02391049_2818,B,train,trainB/n02391049_2818.jpg,Zebra
1130,n02391049_10175,B,train,trainB/n02391049_10175.jpg,Zebra
1131,n02391049_986,B,train,trainB/n02391049_986.jpg,Zebra
1132,n02391049_3253,B,train,trainB/n02391049_3253.jpg,Zebra
1133,n02391049_3247,B,train,trainB/n02391049_3247.jpg,Zebra
1134,n02391049_4528,B,train,trainB/n02391049_4528.jpg,Zebra
1135,n02391049_992,B,val,trainB/n02391049_992.jpg,Zebra
1136,n02391049_3509,B,val,trainB/n02391049_3509.jpg,Zebra
1137,n02391049_6471,B,train,trainB/n02391049_6471.jpg,Zebra
1138,n02391049_6317,B,val,trainB/n02391049_6317.jpg,Zebra
1139,n02391049_2165,B,val,trainB/n02391049_2165.jpg,Zebra
1140,n02391049_6465,B,train,trainB/n02391049_6465.jpg,Zebra
1141,n02391049_776,B,train,trainB/n02391049_776.jpg,Zebra
1142,n02391049_2603,B,train,trainB/n02391049_2603.jpg,Zebra
1143,n02391049_79,B,train,trainB/n02391049_79.jpg,Zebra
1144,n02391049_3092,B,train,trainB/n02391049_3092.jpg,Zebra
1145,n02391049_11041,B,train,trainB/n02391049_11041.jpg,Zebra
1146,n02391049_3938,B,train,trainB/n02391049_3938.jpg,Zebra
1147,n02391049_3086,B,val,trainB/n02391049_3086.jpg,Zebra
1148,n02391049_45,B,val,trainB/n02391049_45.jpg,Zebra
1149,n02391049_9583,B,train,trainB/n02391049_9583.jpg,Zebra
1150,n02391049_8689,B,train,trainB/n02391049_8689.jpg,Zebra
1151,n02391049_1875,B,val,trainB/n02391049_1875.jpg,Zebra
1152,n02391049_4058,B,train,trainB/n02391049_4058.jpg,Zebra
1153,n02391049_1652,B,val,trainB/n02391049_1652.jpg,Zebra
1154,n02391049_574,B,train,trainB/n02391049_574.jpg,Zebra
1155,n02391049_3079,B,train,trainB/n02391049_3079.jpg,Zebra
1156,n02391049_2367,B,train,trainB/n02391049_2367.jpg,Zebra
1157,n02391049_3041,B,train,trainB/n02391049_3041.jpg,Zebra
1158,n02391049_5356,B,train,trainB/n02391049_5356.jpg,Zebra
1159,n02391049_2439,B,train,trainB/n02391049_2439.jpg,Zebra
1160,n02391049_1124,B,val,trainB/n02391049_1124.jpg,Zebra
1161,n02391049_10398,B,train,trainB/n02391049_10398.jpg,Zebra
1162,n02391049_3733,B,train,trainB/n02391049_3733.jpg,Zebra
1163,n02391049_2363,B,train,trainB/n02391049_2363.jpg,Zebra
1164,n02391049_2405,B,train,trainB/n02391049_2405.jpg,Zebra
1165,n02391049_1118,B,train,trainB/n02391049_1118.jpg,Zebra
1166,n02391049_202,B,train,trainB/n02391049_202.jpg,Zebra
1167,n02391049_3069,B,train,trainB/n02391049_3069.jpg,Zebra
1168,n02391049_10429,B,train,trainB/n02391049_10429.jpg,Zebra
1169,n02391049_3096,B,train,trainB/n02391049_3096.jpg,Zebra
1170,n02391049_4909,B,val,trainB/n02391049_4909.jpg,Zebra
1171,n02391049_8855,B,train,trainB/n02391049_8855.jpg,Zebra
1172,n02391049_9593,B,train,trainB/n02391049_9593.jpg,Zebra
1173,n02391049_8699,B,train,trainB/n02391049_8699.jpg,Zebra
1174,n02391049_41,B,train,trainB/n02391049_41.jpg,Zebra
1175,n02391049_10824,B,train,trainB/n02391049_10824.jpg,Zebra
1176,n02391049_3257,B,train,trainB/n02391049_3257.jpg,Zebra
1177,n02391049_6475,B,train,trainB/n02391049_6475.jpg,Zebra
1178,n02391049_3294,B,train,trainB/n02391049_3294.jpg,Zebra
1179,n02391049_10159,B,train,trainB/n02391049_10159.jpg,Zebra
1180,n02391049_969,B,val,trainB/n02391049_969.jpg,Zebra
1181,n02391049_10165,B,train,trainB/n02391049_10165.jpg,Zebra
1182,n02391049_2997,B,train,trainB/n02391049_2997.jpg,Zebra
1183,n02391049_7151,B,train,trainB/n02391049_7151.jpg,Zebra
1184,n02391049_148,B,train,trainB/n02391049_148.jpg,Zebra
1185,n02391049_9626,B,train,trainB/n02391049_9626.jpg,Zebra
1186,n02391049_6267,B,train,trainB/n02391049_6267.jpg,Zebra
1187,n02391049_2767,B,train,trainB/n02391049_2767.jpg,Zebra
1188,n02391049_5791,B,val,trainB/n02391049_5791.jpg,Zebra
1189,n02391049_835,B,train,trainB/n02391049_835.jpg,Zebra
1190,n02391049_2798,B,train,trainB/n02391049_2798.jpg,Zebra
1191,n02391049_809,B,train,trainB/n02391049_809.jpg,Zebra
1192,n02391049_3135,B,train,trainB/n02391049_3135.jpg,Zebra
1193,n02391049_2559,B,train,trainB/n02391049_2559.jpg,Zebra
1194,n02391049_5236,B,train,trainB/n02391049_5236.jpg,Zebra
1195,n02391049_4896,B,train,trainB/n02391049_4896.jpg,Zebra
1196,n02391049_2217,B,train,trainB/n02391049_2217.jpg,Zebra
1197,n02391049_362,B,train,trainB/n02391049_362.jpg,Zebra
1198,n02391049_7409,B,train,trainB/n02391049_7409.jpg,Zebra
1199,n02391049_404,B,train,trainB/n02391049_404.jpg,Zebra
1200,n02391049_2571,B,train,trainB/n02391049_2571.jpg,Zebra
1201,n02391049_1087,B,val,trainB/n02391049_1087.jpg,Zebra
1202,n02391049_6918,B,val,trainB/n02391049_6918.jpg,Zebra
1203,n02391049_3861,B,train,trainB/n02391049_3861.jpg,Zebra
1204,n02391049_6919,B,train,trainB/n02391049_6919.jpg,Zebra
1205,n02391049_5586,B,train,trainB/n02391049_5586.jpg,Zebra
1206,n02391049_1086,B,train,trainB/n02391049_1086.jpg,Zebra
1207,n02391049_377,B,train,trainB/n02391049_377.jpg,Zebra
1208,n02391049_9357,B,val,trainB/n02391049_9357.jpg,Zebra
1209,n02391049_363,B,train,trainB/n02391049_363.jpg,Zebra
1210,n02391049_8075,B,train,trainB/n02391049_8075.jpg,Zebra
1211,n02391049_5551,B,val,trainB/n02391049_5551.jpg,Zebra
1212,n02391049_8061,B,train,trainB/n02391049_8061.jpg,Zebra
1213,n02391049_7434,B,train,trainB/n02391049_7434.jpg,Zebra
1214,n02391049_8288,B,train,trainB/n02391049_8288.jpg,Zebra
1215,n02391049_808,B,val,trainB/n02391049_808.jpg,Zebra
1216,n02391049_2941,B,val,trainB/n02391049_2941.jpg,Zebra
1217,n02391049_834,B,train,trainB/n02391049_834.jpg,Zebra
1218,n02391049_7839,B,train,trainB/n02391049_7839.jpg,Zebra
1219,n02391049_1509,B,train,trainB/n02391049_1509.jpg,Zebra
1220,n02391049_2766,B,train,trainB/n02391049_2766.jpg,Zebra
1221,n02391049_8539,B,train,trainB/n02391049_8539.jpg,Zebra
1222,n02391049_2014,B,train,trainB/n02391049_2014.jpg,Zebra
1223,n02391049_161,B,train,trainB/n02391049_161.jpg,Zebra
1224,n02391049_1535,B,train,trainB/n02391049_1535.jpg,Zebra
1225,n02391049_2982,B,train,trainB/n02391049_2982.jpg,Zebra
1226,n02391049_2996,B,train,trainB/n02391049_2996.jpg,Zebra
1227,n02391049_968,B,val,trainB/n02391049_968.jpg,Zebra
1228,n02391049_10158,B,train,trainB/n02391049_10158.jpg,Zebra
1229,n02391049_954,B,train,trainB/n02391049_954.jpg,Zebra
1230,n02391049_2821,B,train,trainB/n02391049_2821.jpg,Zebra
1231,n02391049_2612,B,train,trainB/n02391049_2612.jpg,Zebra
1232,n02391049_9747,B,train,trainB/n02391049_9747.jpg,Zebra
1233,n02391049_773,B,train,trainB/n02391049_773.jpg,Zebra
1234,n02391049_3518,B,val,trainB/n02391049_3518.jpg,Zebra
1235,n02391049_5169,B,val,trainB/n02391049_5169.jpg,Zebra
1236,n02391049_2606,B,train,trainB/n02391049_2606.jpg,Zebra
1237,n02391049_7018,B,train,trainB/n02391049_7018.jpg,Zebra
1238,n02391049_10825,B,train,trainB/n02391049_10825.jpg,Zebra
1239,n02391049_1441,B,train,trainB/n02391049_1441.jpg,Zebra
1240,n02391049_983,B,train,trainB/n02391049_983.jpg,Zebra
1241,n02391049_5633,B,train,trainB/n02391049_5633.jpg,Zebra
1242,n02391049_3242,B,train,trainB/n02391049_3242.jpg,Zebra
1243,n02391049_3901,B,train,trainB/n02391049_3901.jpg,Zebra
1244,n02391049_565,B,val,trainB/n02391049_565.jpg,Zebra
1245,n02391049_217,B,train,trainB/n02391049_217.jpg,Zebra
1246,n02391049_1125,B,train,trainB/n02391049_1125.jpg,Zebra
1247,n02391049_3054,B,val,trainB/n02391049_3054.jpg,Zebra
1248,n02391049_1131,B,train,trainB/n02391049_1131.jpg,Zebra
1249,n02391049_1127,B,val,trainB/n02391049_1127.jpg,Zebra
1250,n02391049_8659,B,train,trainB/n02391049_8659.jpg,Zebra
1251,n02391049_4077,B,train,trainB/n02391049_4077.jpg,Zebra
1252,n02391049_4922,B,train,trainB/n02391049_4922.jpg,Zebra
1253,n02391049_7581,B,train,trainB/n02391049_7581.jpg,Zebra
1254,n02391049_3081,B,train,trainB/n02391049_3081.jpg,Zebra
1255,n02391049_3917,B,train,trainB/n02391049_3917.jpg,Zebra
1256,n02391049_8856,B,train,trainB/n02391049_8856.jpg,Zebra
1257,n02391049_56,B,train,trainB/n02391049_56.jpg,Zebra
1258,n02391049_8301,B,train,trainB/n02391049_8301.jpg,Zebra
1259,n02391049_2638,B,train,trainB/n02391049_2638.jpg,Zebra
1260,n02391049_4261,B,train,trainB/n02391049_4261.jpg,Zebra
1261,n02391049_2162,B,train,trainB/n02391049_2162.jpg,Zebra
1262,n02391049_2837,B,train,trainB/n02391049_2837.jpg,Zebra
1263,n02391049_956,B,train,trainB/n02391049_956.jpg,Zebra
1264,n02391049_3446,B,val,trainB/n02391049_3446.jpg,Zebra
1265,n02391049_4329,B,train,trainB/n02391049_4329.jpg,Zebra
1266,n02391049_2758,B,train,trainB/n02391049_2758.jpg,Zebra
1267,n02391049_1523,B,train,trainB/n02391049_1523.jpg,Zebra
1268,n02391049_639,B,train,trainB/n02391049_639.jpg,Zebra
1269,n02391049_611,B,train,trainB/n02391049_611.jpg,Zebra
1270,n02391049_163,B,val,trainB/n02391049_163.jpg,Zebra
1271,n02391049_9625,B,val,trainB/n02391049_9625.jpg,Zebra
1272,n02391049_605,B,train,trainB/n02391049_605.jpg,Zebra
1273,n02391049_2957,B,train,trainB/n02391049_2957.jpg,Zebra
1274,n02391049_3122,B,train,trainB/n02391049_3122.jpg,Zebra
1275,n02391049_10589,B,train,trainB/n02391049_10589.jpg,Zebra
1276,n02391049_7344,B,train,trainB/n02391049_7344.jpg,Zebra
1277,n02391049_1053,B,val,trainB/n02391049_1053.jpg,Zebra
1278,n02391049_1721,B,train,trainB/n02391049_1721.jpg,Zebra
1279,n02391049_5547,B,train,trainB/n02391049_5547.jpg,Zebra
1280,n02391049_2228,B,train,trainB/n02391049_2228.jpg,Zebra
1281,n02391049_7378,B,train,trainB/n02391049_7378.jpg,Zebra
1282,n02391049_5209,B,train,trainB/n02391049_5209.jpg,Zebra
1283,n02391049_407,B,train,trainB/n02391049_407.jpg,Zebra
1284,n02391049_9427,B,train,trainB/n02391049_9427.jpg,Zebra
1285,n02391049_2214,B,val,trainB/n02391049_2214.jpg,Zebra
1286,n02391049_3693,B,val,trainB/n02391049_3693.jpg,Zebra
1287,n02391049_10576,B,val,trainB/n02391049_10576.jpg,Zebra
1288,n02391049_8937,B,val,trainB/n02391049_8937.jpg,Zebra
1289,n02391049_10239,B,val,trainB/n02391049_10239.jpg,Zebra
1290,n02391049_406,B,val,trainB/n02391049_406.jpg,Zebra
1291,n02391049_2201,B,train,trainB/n02391049_2201.jpg,Zebra
1292,n02391049_5208,B,train,trainB/n02391049_5208.jpg,Zebra
1293,n02391049_2567,B,train,trainB/n02391049_2567.jpg,Zebra
1294,n02391049_1046,B,train,trainB/n02391049_1046.jpg,Zebra
1295,n02391049_2229,B,train,trainB/n02391049_2229.jpg,Zebra
1296,n02391049_3137,B,val,trainB/n02391049_3137.jpg,Zebra
1297,n02391049_10007,B,train,trainB/n02391049_10007.jpg,Zebra
1298,n02391049_7812,B,val,trainB/n02391049_7812.jpg,Zebra
1299,n02391049_10749,B,val,trainB/n02391049_10749.jpg,Zebra
1300,n02391049_2017,B,train,trainB/n02391049_2017.jpg,Zebra
1301,n02391049_6517,B,val,trainB/n02391049_6517.jpg,Zebra
1302,n02391049_2771,B,train,trainB/n02391049_2771.jpg,Zebra
1303,n02391049_6503,B,train,trainB/n02391049_6503.jpg,Zebra
1304,n02391049_176,B,train,trainB/n02391049_176.jpg,Zebra
1305,n02391049_2003,B,train,trainB/n02391049_2003.jpg,Zebra
1306,n02391049_2995,B,train,trainB/n02391049_2995.jpg,Zebra
1307,n02391049_638,B,train,trainB/n02391049_638.jpg,Zebra
1308,n02391049_7972,B,train,trainB/n02391049_7972.jpg,Zebra
1309,n02391049_1495,B,train,trainB/n02391049_1495.jpg,Zebra
1310,n02391049_9977,B,train,trainB/n02391049_9977.jpg,Zebra
1311,n02391049_957,B,val,trainB/n02391049_957.jpg,Zebra
1312,n02391049_2836,B,train,trainB/n02391049_2836.jpg,Zebra
1313,n02391049_943,B,train,trainB/n02391049_943.jpg,Zebra
1314,n02391049_3296,B,train,trainB/n02391049_3296.jpg,Zebra
1315,n02391049_2163,B,train,trainB/n02391049_2163.jpg,Zebra
1316,n02391049_764,B,train,trainB/n02391049_764.jpg,Zebra
1317,n02391049_2177,B,train,trainB/n02391049_2177.jpg,Zebra
1318,n02391049_5618,B,train,trainB/n02391049_5618.jpg,Zebra
1319,n02391049_2639,B,train,trainB/n02391049_2639.jpg,Zebra
1320,n02391049_1442,B,train,trainB/n02391049_1442.jpg,Zebra
1321,n02391049_8857,B,train,trainB/n02391049_8857.jpg,Zebra
1322,n02391049_43,B,train,trainB/n02391049_43.jpg,Zebra
1323,n02391049_5383,B,train,trainB/n02391049_5383.jpg,Zebra
1324,n02391049_2407,B,train,trainB/n02391049_2407.jpg,Zebra
1325,n02391049_2361,B,train,trainB/n02391049_2361.jpg,Zebra
1326,n02391049_4704,B,train,trainB/n02391049_4704.jpg,Zebra
1327,n02391049_2375,B,train,trainB/n02391049_2375.jpg,Zebra
1328,n02391049_566,B,train,trainB/n02391049_566.jpg,Zebra
1329,n02391049_3043,B,train,trainB/n02391049_3043.jpg,Zebra
1330,n02391049_228,B,train,trainB/n02391049_228.jpg,Zebra
1331,n02391049_8102,B,train,trainB/n02391049_8102.jpg,Zebra
1332,n02391049_7557,B,train,trainB/n02391049_7557.jpg,Zebra
1333,n02391049_1126,B,train,trainB/n02391049_1126.jpg,Zebra
0,n02381460_4370,A,test,testA/n02381460_4370.jpg,Horse
1,n02381460_1750,A,test,testA/n02381460_1750.jpg,Horse
2,n02381460_1630,A,test,testA/n02381460_1630.jpg,Horse
3,n02381460_840,A,test,testA/n02381460_840.jpg,Horse
4,n02381460_2890,A,test,testA/n02381460_2890.jpg,Horse
5,n02381460_470,A,test,testA/n02381460_470.jpg,Horse
6,n02381460_40,A,test,testA/n02381460_40.jpg,Horse
7,n02381460_510,A,test,testA/n02381460_510.jpg,Horse
8,n02381460_5090,A,test,testA/n02381460_5090.jpg,Horse
9,n02381460_2460,A,test,testA/n02381460_2460.jpg,Horse
10,n02381460_670,A,test,testA/n02381460_670.jpg,Horse
11,n02381460_4010,A,test,testA/n02381460_4010.jpg,Horse
12,n02381460_4410,A,test,testA/n02381460_4410.jpg,Horse
13,n02381460_1540,A,test,testA/n02381460_1540.jpg,Horse
14,n02381460_6950,A,test,testA/n02381460_6950.jpg,Horse
15,n02381460_4160,A,test,testA/n02381460_4160.jpg,Horse
16,n02381460_1030,A,test,testA/n02381460_1030.jpg,Horse
17,n02381460_1420,A,test,testA/n02381460_1420.jpg,Horse
18,n02381460_2100,A,test,testA/n02381460_2100.jpg,Horse
19,n02381460_2710,A,test,testA/n02381460_2710.jpg,Horse
20,n02381460_500,A,test,testA/n02381460_500.jpg,Horse
21,n02381460_50,A,test,testA/n02381460_50.jpg,Horse
22,n02381460_7250,A,test,testA/n02381460_7250.jpg,Horse
23,n02381460_1350,A,test,testA/n02381460_1350.jpg,Horse
24,n02381460_1620,A,test,testA/n02381460_1620.jpg,Horse
25,n02381460_9240,A,test,testA/n02381460_9240.jpg,Horse
26,n02381460_1740,A,test,testA/n02381460_1740.jpg,Horse
27,n02381460_8980,A,test,testA/n02381460_8980.jpg,Horse
28,n02381460_7140,A,test,testA/n02381460_7140.jpg,Horse
29,n02381460_200,A,test,testA/n02381460_200.jpg,Horse
30,n02381460_1690,A,test,testA/n02381460_1690.jpg,Horse
31,n02381460_360,A,test,testA/n02381460_360.jpg,Horse
32,n02381460_1120,A,test,testA/n02381460_1120.jpg,Horse
33,n02381460_3910,A,test,testA/n02381460_3910.jpg,Horse
34,n02381460_4110,A,test,testA/n02381460_4110.jpg,Horse
35,n02381460_6920,A,test,testA/n02381460_6920.jpg,Horse
36,n02381460_2950,A,test,testA/n02381460_2950.jpg,Horse
37,n02381460_4310,A,test,testA/n02381460_4310.jpg,Horse
38,n02381460_4660,A,test,testA/n02381460_4660.jpg,Horse
39,n02381460_6300,A,test,testA/n02381460_6300.jpg,Horse
40,n02381460_20,A,test,testA/n02381460_20.jpg,Horse
41,n02381460_3330,A,test,testA/n02381460_3330.jpg,Horse
42,n02381460_7620,A,test,testA/n02381460_7620.jpg,Horse
